sig1,gene,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,Correlation,P-value
,ENSG00000157456.7,0,0,0,1.718993546,0,0.808759622,0.70594255,0.711323692,0.336675446,0.841337952,-0.955535168,0.011179975
,ENSG00000157483.8,0,0.359626882,0,1.772392958,0,-0.187955515,-0.159284295,-0.083445086,-0.642714445,-0.298758678,-0.904489557,0.034921134
,ENSG00000169375.15,0,1.514674444,0,19.73085756,0,0.488229763,0.166373218,0.280692358,-0.223908275,0.480468989,-0.909619696,0.032171217
,ENSG00000197299.10,0,0.427077533,0,3.913336907,0,2.075065211,1.974511975,2.159579556,1.75924911,2.13779388,-0.935452878,0.019493914
,ENSG00000102858.12,0,0,0,4.499718744,0,-0.117743974,-0.186306757,-0.216536219,-0.552863365,-0.07918892,-0.957450566,0.010468468
,ENSG00000102870.5,0,0.875181353,0,12.35654598,0,-1.972318826,-2.006083424,-2.000240772,-2.14905537,-2.014444748,-0.975764517,0.004512594
,ENSG00000102935.11,0,0.301394722,0,27.40294862,0,2.969325074,3.014789441,3.020252784,2.538722131,3.000630257,-0.995003361,0.000423667
,ENSG00000167005.13,0,0.301394722,0,6.034770453,0,0.432833831,0.43966249,0.461057912,-0.006572334,0.344097714,-0.969457912,0.006377967
,ENSG00000102900.12,0,0,0,6.345765803,0,0.776213848,0.708685851,0.67238168,0.446336814,0.725572273,-0.956630747,0.010771128
,ENSG00000141098.12,0,0,0,1.649054839,0,0.331274011,0.283406743,0.346728644,0.131133179,0.392279789,-0.922168204,0.025759244
,ENSG00000189091.12,0,2.334785489,0,11.97058528,0,-0.06931079,-0.11411462,-0.151421068,-0.373121598,-0.084187858,-0.957389924,0.010490759
,ENSG00000260185.1,0,0,0,0.5902532,0,2.686199867,2.196603818,2.2844103,1.21058659,2.69070614,-0.92743708,0.023207139
,ENSG00000103111.14,0,0,0,3.614714361,0,-0.660499975,-0.6617082,-0.704016639,-0.913016011,-0.612916421,-0.961788272,0.008915051
,ENSG00000132383.11,0,0,0,0.797581613,0,0.14556927,0.116457236,0.105884865,-0.320055472,0.010113274,-0.964390241,0.008023317
,ENSG00000070366.13,0,0.899687556,0,12.0780362,0,-0.728126271,-0.785737103,-0.742208131,-1.119018985,-0.718494081,-0.996291317,0.00027097
,ENSG00000074370.17,0,1.082665831,0,2.484364405,0,0.076064695,-0.131199193,0.123936942,-0.186366186,0.125028391,-0.935413913,0.019511452
,ENSG00000132388.12,0,0,0,4.739049089,0,1.44226848,1.317940811,1.545593644,0.923537377,1.298066989,-0.905383739,0.034436647
,ENSG00000006695.10,0,0,0,1.512303588,0,0.864029442,1.027914451,0.826002072,0.481688538,0.833920682,-0.911408167,0.031229669
,ENSG00000011295.15,0,0,0,0.943025369,0,0.975060245,1.054150193,0.965519362,0.585263215,1.079847964,-0.969118897,0.00648412
,ENSG00000132589.15,0,0,0,4.382154089,0,-0.645821538,-0.832987283,-0.922163655,-1.433905869,-0.688640362,-0.936435473,0.01905335
,ENSG00000184060.10,0,2.596621563,0,2.103512526,0,0.368241603,-0.266898551,0.362860939,0.015368792,0.490623161,-0.967909732,0.006867399
,ENSG00000266208.1,0,0,0,10.65931613,0,-2.624443836,-2.772814946,-2.666452586,-3.432465872,-2.813210617,-0.972350634,0.005496069
,ENSG00000141753.6,0,0,0,2.579950625,0,-3.854695154,-4.349798014,-4.155141263,-4.996986302,-4.000357819,-0.910842072,0.031526721
,ENSG00000108828.15,0,0,0,0.457488881,0,-1.719724714,-1.659996097,-1.743224777,-1.943291036,-1.722724297,-0.958014176,0.01026204
,ENSG00000108830.9,0,0.758065752,0,1.845272245,0,5.482699859,5.329008167,5.487397673,4.817192963,5.423982999,-0.974931358,0.004746683
,ENSG00000091947.9,0,0.63698398,0,0,0,-0.805374421,-1.316958781,-0.812234879,-0.947933881,-0.787482187,-0.958146928,0.010213614
,ENSG00000167182.14,0,1.300734348,0,3.116242401,0,-0.382375912,-0.672719979,-0.723456866,-1.379454979,-0.326893669,-0.912409213,0.030706594
,ENSG00000250107.1,0,0,0,0.486846962,0,-1.628700336,-1.397698994,-1.184224971,-2.649380466,-1.762920803,-0.919385577,0.027141293
,ENSG00000108395.13,0,0.855137231,0,7.438194695,0,0.541337562,0.253761634,0.415752391,-0.017918376,0.503095241,-0.919233348,0.02721757
,ENSG00000108406.9,0,0,0,3.162476859,0,-0.27169669,-0.455926579,-0.410954546,-0.924135956,-0.391707494,-0.962644563,0.008618189
,ENSG00000108423.14,0,0,0,0.319045989,0,1.705921119,1.534454552,1.612665881,1.289285312,1.567279742,-0.909612882,0.032174822
,ENSG00000141376.22,0,1.202011041,0,10.13249051,0,-1.122903453,-1.299373047,-1.24720915,-1.824282194,-1.161819618,-0.984884896,0.002225684
,ENSG00000108946.14,0,1.291846851,0,4.912445354,0,-1.996633652,-2.07036224,-2.122640941,-2.446381578,-2.063594326,-0.939515682,0.017693678
,ENSG00000141564.13,0,0,0,1.069012208,0,-1.461514306,-1.461764258,-1.531939229,-1.79075865,-1.347827444,-0.917319695,0.028182286
,ENSG00000101654.17,0,0,0,1.952612597,0,0.317662628,0.327581754,0.34099636,-0.028977413,0.341701981,-0.998086089,0.000100483
,ENSG00000141447.17,0,0.791158844,0,0.799794592,0,-0.719646552,-1.146535528,-0.775273242,-1.323143673,-0.953735936,-0.908401192,0.032817818
,ENSG00000166974.12,0,0.533565565,0,3.812815851,0,-0.195545594,-0.564720436,-0.459586354,-1.175913571,-0.159227021,-0.941896645,0.016665331
,ENSG00000167306.19,0,0.429604136,0,1.644355384,0,3.513744476,3.459092477,3.722287651,3.157857685,3.608853738,-0.934293609,0.020017875
,ENSG00000091157.13,0,0,0,5.763515906,0,-1.133214944,-1.031645938,-0.950690903,-1.418313942,-1.121900604,-0.908011009,0.033025739
,ENSG00000175221.14,0,0,0,1.245381638,0,-0.92701726,-0.982286566,-1.015561713,-1.358182472,-0.930237153,-0.97860673,0.003744131
,ENSG00000167658.15,0,3.811529671,0,10.55028706,0,-0.377849341,-0.483914326,-0.485052636,-0.920585158,-0.409889214,-0.954237388,0.011670682
,ENSG00000126261.12,0,0,0,1.562026267,0,0.437579943,0.306596337,0.310820646,-0.064059454,0.317001852,-0.957654598,0.010393584
,ENSG00000178982.9,0,0,0,0.540789461,0,0.115741316,0.195685042,0.035056333,-0.268524203,0.142488768,-0.94912332,0.013670036
,ENSG00000105409.17,0,3.012506225,0,12.08594613,0,6.056856646,6.038133495,5.981818577,5.769798821,6.025149365,-0.925901496,0.023942039
,ENSG00000125741.4,0,0.699490672,0,8.345878366,0,-0.662149105,-0.695825211,-0.634645103,-0.887209162,-0.732474053,-0.932954893,0.020628518
,ENSG00000024422.11,0,0,0,0.935215897,0,-5.266959555,-5.367438365,-5.24377037,-5.752300413,-5.370337201,-0.960072724,0.009519631
,ENSG00000126458.3,0,0,0,1.790910872,0,-4.301150226,-4.230494622,-4.171193775,-4.616330413,-4.189435651,-0.961976389,0.008849552
,ENSG00000104973.17,0,0.533565565,0,2.76828364,0,0.027530413,-0.031284028,0.006449546,-0.169461562,0.081610355,-0.94661545,0.014687527
,ENSG00000161643.12,0,0.402121324,0,0,0,3.562517417,2.428177049,3.785620105,4.102229975,3.993352073,-0.951814697,0.012604964
,ENSG00000105568.17,0,0,0,11.31155466,0,-0.311123628,-0.400255809,-0.402315715,-0.719541937,-0.330038073,-0.968971884,0.006530332
,ENSG00000101266.18,0,0.316907559,0,3.878243369,0,0.688970209,0.770404478,0.64852598,0.363797166,0.697707129,-0.936638989,0.018962509
,ENSG00000125827.8,0,0,0,0.555218707,0,-2.444455689,-2.475349521,-2.431039231,-2.899044968,-2.308547739,-0.959661599,0.009666438
,ENSG00000088305.18,0,0,0,6.258169926,0,7.755499867,7.691406525,7.576261897,7.328419431,7.774006237,-0.906263396,0.033962148
,ENSG00000118707.9,0,5.429830212,0,9.324213402,0,1.590919857,1.21704898,1.566959143,0.881897523,1.478818153,-0.986837694,0.001809141
,ENSG00000080839.11,0,0,0,2.804004482,0,-1.10330956,-1.135301566,-1.128944584,-1.321359595,-1.20308462,-0.907960463,0.033052705
,ENSG00000101413.11,0,0,0,5.017608062,0,-0.5401438,-0.49438895,-0.454458741,-0.849683505,-0.537182138,-0.974824105,0.0047771
,ENSG00000124207.16,0,0.68021921,0,9.013436377,0,1.247410998,1.242377324,1.218950732,0.838204075,1.161424751,-0.971491917,0.005753339
,ENSG00000101126.16,0,0,0,22.35353524,0,0.157025668,0.028965555,0.151114119,-0.22363765,0.017540543,-0.905213046,0.034528965
,ENSG00000124164.15,0,0,0,1.606642148,0,0.199512258,0.044389589,0.009902068,-0.373411703,0.099603386,-0.944662432,0.015496222
,ENSG00000272259.5,0,0.655246834,0,0,0,4.194367192,0,3.679019412,5.203023371,4.2473445,-0.961932342,0.008864874
,ENSG00000156253.6,0,0,0,1.094231241,0,-2.324462013,-2.469496316,-2.897636172,-3.673670207,-2.626943044,-0.917231705,0.028226903
,ENSG00000186716.20,0,3.563667894,0,9.757269941,0,0.719135672,0.702119357,0.710979191,0.343654594,0.797053641,-0.946123274,0.014889991
,ENSG00000099991.17,0,2.517262008,0,17.01327633,0,-0.838440469,-0.953103548,-0.886963373,-1.184660629,-0.892687707,-0.981746906,0.002952201
,ENSG00000100335.14,0,0,0,6.440753344,0,-0.279277961,-0.168468989,-0.154915148,-0.519514423,-0.240602196,-0.937560306,0.01855304
,ENSG00000284431.1,0,1.969842807,0,6.521615403,0,2.39043844,2.609892255,2.965163539,-0.859154077,3.056258217,-0.955988265,0.011010284
,ENSG00000196588.15,0,0.429604136,0,6.601019725,0,-0.320576658,-0.3032978,-0.447501336,-0.690714137,-0.382538013,-0.91627983,0.02871102
,ENSG00000100227.17,0,0,0,0.670184849,0,0.329808941,0.227596889,0.177807027,-0.051590138,0.282011799,-0.922879521,0.025409707
,ENSG00000100304.12,0,0,0,0.491839524,0,1.13313935,1.100130709,1.047093729,0.786606874,1.124084906,-0.972884374,0.005338128
,ENSG00000188263.10,0,0.503694471,0,0,0,4.1622481,1.464015994,4.815641747,4.246988151,3.497794063,-0.933287092,0.020476434
,ENSG00000149970.15,0,2.153582976,0,8.417261243,0,5.085873463,4.641432478,5.041596886,4.246960209,4.898655019,-0.954183574,0.011691178
,ENSG00000102226.9,0,0,0,5.162278192,0,0.307366347,0.136087766,0.335306917,-0.155592235,0.292036223,-0.925355277,0.024205227
,ENSG00000082458.11,0,3.011213685,0,18.13540551,0,2.036596261,1.865153015,1.935130296,1.528409421,2.149257075,-0.931192805,0.021441282
,ENSG00000186871.6,0,0,0,2.012620949,0,1.269076472,1.220598214,1.277238309,1.022054531,1.30006086,-0.966716231,0.007252745
,ENSG00000094841.13,0,0.288392954,0,2.227623615,0,0.392892296,0.45322966,0.335392163,-0.045868111,0.411666559,-0.949827535,0.013388635
,ENSG00000131171.12,0,0,0,3.602962734,0,-1.590771813,-1.765915734,-1.806951409,-2.261794643,-1.839513926,-0.921962739,0.025860495
,ENSG00000126950.7,0,0,0,0.912665884,0,-3.287629289,-3.474204474,-3.199050397,-4.011312862,-3.418379106,-0.940168348,0.017409801
,ENSG00000101938.14,0,0,0,2.85927907,0,-0.563707039,-0.464989304,-0.554825017,-0.768556607,-0.571700528,-0.922367234,0.025661287
,ENSG00000102024.17,0,0.379184377,0,7.779779221,0,0.516426516,0.460696753,0.420912684,0.007357289,0.468007431,-0.98626194,0.001928968
,ENSG00000186416.13,0,0.67717536,0,20.97118417,0,0.277351654,0.137685193,0.345303052,-0.127034301,0.248914876,-0.925647889,0.024064121
,ENSG00000241489.7,0,0.503694471,0,0,0,-1.382026508,-2.361440305,-1.611002536,-1.406807399,-1.517430331,-0.974119965,0.00497838
